date,btcPrice,cbbiConfidence,regime,dailyReturn,portfolioReturn,equity,bull2x,bull3x,bear1x,usdc,spot
2017-07-01,2412.37,0.6559,AGGRESSIVE,-0.016449,-0.035366,1271961.58,0.350,0.450,0.000,0.100,0.100
2017-07-02,2518.87,0.6563,AGGRESSIVE,0.044150,0.094923,1392699.36,0.350,0.450,0.000,0.100,0.100
2017-07-03,2551.93,0.6506,AGGRESSIVE,0.013123,0.028215,1431993.71,0.350,0.450,0.000,0.100,0.100
2017-07-04,2599.74,0.6550,AGGRESSIVE,0.018738,0.040286,1489683.17,0.350,0.450,0.000,0.100,0.100
2017-07-05,2608.10,0.6581,AGGRESSIVE,0.003216,0.006914,1499982.65,0.350,0.450,0.000,0.100,0.100
2017-07-06,2603.20,0.6546,AGGRESSIVE,-0.001882,-0.004047,1493912.08,0.350,0.450,0.000,0.100,0.100
2017-07-07,2495.78,0.6532,AGGRESSIVE,-0.041263,-0.088715,1361380.36,0.350,0.450,0.000,0.100,0.100
2017-07-08,2553.49,0.6533,AGGRESSIVE,0.023124,0.049717,1429064.50,0.350,0.450,0.000,0.100,0.100
2017-07-09,2506.17,0.6449,AGGRESSIVE,-0.018532,-0.039843,1372125.63,0.350,0.450,0.000,0.100,0.100
2017-07-10,2319.37,0.6583,AGGRESSIVE,-0.074538,-0.160258,1152231.92,0.350,0.450,0.000,0.100,0.100
2017-07-11,2319.17,0.6453,AGGRESSIVE,-0.000086,-0.000185,1152018.88,0.350,0.450,0.000,0.100,0.100
2017-07-12,2374.89,0.6375,AGGRESSIVE,0.024025,0.051655,1211525.86,0.350,0.450,0.000,0.100,0.100
2017-07-13,2343.74,0.6323,AGGRESSIVE,-0.013116,-0.028198,1177362.75,0.350,0.450,0.000,0.100,0.100
2017-07-14,2214.83,0.6229,AGGRESSIVE,-0.055003,-0.118257,1038131.50,0.350,0.450,0.000,0.100,0.100
2017-07-15,1989.63,0.6072,AGGRESSIVE,-0.101675,-0.218601,811194.97,0.350,0.450,0.000,0.100,0.100
2017-07-16,1910.75,0.5955,AGGRESSIVE,-0.039647,-0.085242,742047.28,0.350,0.450,0.000,0.100,0.100
2017-07-17,2215.75,0.5761,AGGRESSIVE,0.159622,0.343186,996707.72,0.350,0.450,0.000,0.100,0.100
2017-07-18,2303.76,0.5932,AGGRESSIVE,0.039722,0.085403,1081829.80,0.350,0.450,0.000,0.100,0.100
2017-07-19,2257.07,0.6099,AGGRESSIVE,-0.020269,-0.043579,1034684.46,0.350,0.450,0.000,0.100,0.100
2017-07-20,2823.90,0.6227,AGGRESSIVE,0.251137,0.539945,1593356.79,0.350,0.450,0.000,0.100,0.100
2017-07-21,2666.14,0.6319,AGGRESSIVE,-0.055865,-0.120111,1401977.71,0.350,0.450,0.000,0.100,0.100
2017-07-22,2829.75,0.6470,AGGRESSIVE,0.061368,0.131940,1586954.83,0.350,0.450,0.000,0.100,0.100
2017-07-23,2753.24,0.6512,AGGRESSIVE,-0.027038,-0.058131,1494703.29,0.350,0.450,0.000,0.100,0.100
2017-07-24,2755.16,0.6615,AGGRESSIVE,0.000696,0.001496,1496939.27,0.350,0.450,0.000,0.100,0.100
2017-07-25,2558.69,0.6502,AGGRESSIVE,-0.071309,-0.153313,1267438.33,0.350,0.450,0.000,0.100,0.100
2017-07-26,2522.32,0.6400,AGGRESSIVE,-0.014214,-0.030559,1228706.26,0.350,0.450,0.000,0.100,0.100
2017-07-27,2665.15,0.6461,AGGRESSIVE,0.056624,0.121741,1378289.66,0.350,0.450,0.000,0.100,0.100
2017-07-28,2793.83,0.6479,AGGRESSIVE,0.048285,0.103812,1521372.91,0.350,0.450,0.000,0.100,0.100
2017-07-29,2706.45,0.6635,AGGRESSIVE,-0.031277,-0.067246,1419067.36,0.350,0.450,0.000,0.100,0.100
2017-07-30,2749.38,0.6616,AGGRESSIVE,0.015863,0.034107,1467466.80,0.350,0.450,0.000,0.100,0.100
2017-07-31,2862.61,0.6618,AGGRESSIVE,0.041183,0.088543,1597400.06,0.350,0.450,0.000,0.100,0.100
2017-08-01,2727.39,0.6649,AGGRESSIVE,-0.047237,-0.101560,1435167.70,0.350,0.450,0.000,0.100,0.100
2017-08-02,2690.15,0.6659,AGGRESSIVE,-0.013655,-0.029359,1393032.55,0.350,0.450,0.000,0.100,0.100
2017-08-03,2789.75,0.6600,AGGRESSIVE,0.037024,0.079602,1503920.93,0.350,0.450,0.000,0.100,0.100
2017-08-04,2860.27,0.6753,AGGRESSIVE,0.025281,0.054353,1585664.06,0.350,0.450,0.000,0.100,0.100
2017-08-05,3237.42,0.6832,AGGRESSIVE,0.131858,0.283495,2035192.21,0.350,0.450,0.000,0.100,0.100
2017-08-06,3230.12,0.6922,AGGRESSIVE,-0.002257,-0.004852,2025316.62,0.350,0.450,0.000,0.100,0.100
2017-08-07,3392.56,0.7062,AGGRESSIVE,0.050291,0.108126,2244305.18,0.350,0.450,0.000,0.100,0.100
2017-08-08,3425.68,0.7111,AGGRESSIVE,0.009761,0.020986,2291403.65,0.350,0.450,0.000,0.100,0.100
2017-08-09,3347.22,0.7085,AGGRESSIVE,-0.022904,-0.049243,2178567.42,0.350,0.450,0.000,0.100,0.100
2017-08-10,3437.03,0.7057,AGGRESSIVE,0.026833,0.057692,2304252.29,0.350,0.450,0.000,0.100,0.100
2017-08-11,3660.52,0.7131,AGGRESSIVE,0.065024,0.139801,2626388.72,0.350,0.450,0.000,0.100,0.100
2017-08-12,3871.08,0.7251,CASH,0.057522,0.005752,2641496.34,0.000,0.000,0.000,0.900,0.100
2017-08-13,4063.80,0.7429,CASH,0.049784,0.004978,2654646.81,0.000,0.000,0.000,0.900,0.100
2017-08-14,4304.60,0.7531,CASH,0.059256,0.005926,2670377.07,0.000,0.000,0.000,0.900,0.100
2017-08-15,4160.03,0.7703,CASH,-0.033586,-0.003359,2661408.41,0.000,0.000,0.000,0.900,0.100
2017-08-16,4364.68,0.7595,CASH,0.049194,0.004919,2674500.91,0.000,0.000,0.000,0.900,0.100
2017-08-17,4308.52,0.7722,CASH,-0.012867,-0.001287,2671059.54,0.000,0.000,0.000,0.900,0.100
2017-08-18,4108.51,0.7727,CASH,-0.046422,-0.004642,2658659.97,0.000,0.000,0.000,0.900,0.100
2017-08-19,4160.33,0.7701,CASH,0.012614,0.001261,2662013.64,0.000,0.000,0.000,0.900,0.100
2017-08-20,4085.81,0.7581,CASH,-0.017913,-0.001791,2657245.30,0.000,0.000,0.000,0.900,0.100
2017-08-21,3992.63,0.7546,CASH,-0.022807,-0.002281,2651184.97,0.000,0.000,0.000,0.900,0.100
2017-08-22,4074.33,0.7383,CASH,0.020464,0.002046,2656610.31,0.000,0.000,0.000,0.900,0.100
2017-08-23,4146.92,0.7657,CASH,0.017815,0.001782,2661343.10,0.000,0.000,0.000,0.900,0.100
2017-08-24,4325.82,0.7498,CASH,0.043141,0.004314,2672824.34,0.000,0.000,0.000,0.900,0.100
2017-08-25,4353.13,0.7493,CASH,0.006314,0.000631,2674512.09,0.000,0.000,0.000,0.900,0.100
2017-08-26,4341.98,0.7574,CASH,-0.002562,-0.000256,2673826.86,0.000,0.000,0.000,0.900,0.100
2017-08-27,4344.90,0.7696,CASH,0.000674,0.000067,2674006.97,0.000,0.000,0.000,0.900,0.100
2017-08-28,4379.76,0.7601,CASH,0.008023,0.000802,2676152.41,0.000,0.000,0.000,0.900,0.100
2017-08-29,4600.46,0.7671,CASH,0.050389,0.005039,2689637.33,0.000,0.000,0.000,0.900,0.100
2017-08-30,4586.63,0.7791,CASH,-0.003005,-0.000300,2688829.11,0.000,0.000,0.000,0.900,0.100
2017-08-31,4740.36,0.7845,CASH,0.033516,0.003352,2697840.87,0.000,0.000,0.000,0.900,0.100
2017-09-01,4918.17,0.7937,CASH,0.037510,0.003751,2707960.43,0.000,0.000,0.000,0.900,0.100
2017-09-02,4595.02,0.7943,CASH,-0.065705,-0.006570,2690167.88,0.000,0.000,0.000,0.900,0.100
2017-09-03,4625.30,0.7868,CASH,0.006589,0.000659,2691940.41,0.000,0.000,0.000,0.900,0.100
2017-09-04,4374.75,0.7840,CASH,-0.054168,-0.005417,2677358.72,0.000,0.000,0.000,0.900,0.100
2017-09-05,4454.05,0.7844,CASH,0.018127,0.001813,2682211.84,0.000,0.000,0.000,0.900,0.100
2017-09-06,4607.52,0.7718,CASH,0.034455,0.003445,2691453.38,0.000,0.000,0.000,0.900,0.100
2017-09-07,4635.11,0.7856,CASH,0.005989,0.000599,2693065.34,0.000,0.000,0.000,0.900,0.100
2017-09-08,4345.46,0.7866,CASH,-0.062491,-0.006249,2676236.02,0.000,0.000,0.000,0.900,0.100
2017-09-09,4335.59,0.7745,CASH,-0.002270,-0.000227,2675628.52,0.000,0.000,0.000,0.900,0.100
2017-09-10,4261.84,0.7557,CASH,-0.017010,-0.001701,2671077.18,0.000,0.000,0.000,0.900,0.100
2017-09-11,4212.55,0.7567,CASH,-0.011567,-0.001157,2667987.60,0.000,0.000,0.000,0.900,0.100
2017-09-12,4164.32,0.7573,CASH,-0.011449,-0.001145,2664933.10,0.000,0.000,0.000,0.900,0.100
2017-09-13,3887.12,0.7553,CASH,-0.066566,-0.006657,2647193.79,0.000,0.000,0.000,0.900,0.100
2017-09-14,3247.47,0.7283,CASH,-0.164556,-0.016456,2603632.55,0.000,0.000,0.000,0.900,0.100
2017-09-15,3699.22,0.7077,AGGRESSIVE,0.139110,0.299086,3382341.87,0.350,0.450,0.000,0.100,0.100
2017-09-16,3711.23,0.7032,AGGRESSIVE,0.003247,0.006981,3405954.23,0.350,0.450,0.000,0.100,0.100
2017-09-17,3711.86,0.7120,AGGRESSIVE,0.000168,0.000360,3407181.24,0.350,0.450,0.000,0.100,0.100
2017-09-18,4080.43,0.6977,AGGRESSIVE,0.099296,0.213486,4134567.63,0.350,0.450,0.000,0.100,0.100
2017-09-19,3925.74,0.7166,AGGRESSIVE,-0.037911,-0.081508,3797566.50,0.350,0.450,0.000,0.100,0.100
2017-09-20,3895.78,0.7023,AGGRESSIVE,-0.007631,-0.016408,3735257.37,0.350,0.450,0.000,0.100,0.100
2017-09-21,3617.24,0.7012,AGGRESSIVE,-0.071496,-0.153717,3161084.72,0.350,0.450,0.000,0.100,0.100
2017-09-22,3619.21,0.6890,AGGRESSIVE,0.000545,0.001171,3164786.56,0.350,0.450,0.000,0.100,0.100
2017-09-23,3775.60,0.6860,AGGRESSIVE,0.043210,0.092902,3458801.21,0.350,0.450,0.000,0.100,0.100
2017-09-24,3676.90,0.6854,AGGRESSIVE,-0.026143,-0.056206,3264394.51,0.350,0.450,0.000,0.100,0.100
2017-09-25,3918.74,0.6824,AGGRESSIVE,0.065773,0.141412,3726020.02,0.350,0.450,0.000,0.100,0.100
2017-09-26,3890.09,0.6902,AGGRESSIVE,-0.007310,-0.015717,3667457.65,0.350,0.450,0.000,0.100,0.100
2017-09-27,4207.79,0.7013,AGGRESSIVE,0.081668,0.175587,4311413.83,0.350,0.450,0.000,0.100,0.100
2017-09-28,4187.77,0.7104,AGGRESSIVE,-0.004757,-0.010228,4267315.88,0.350,0.450,0.000,0.100,0.100
2017-09-29,4155.01,0.7170,AGGRESSIVE,-0.007823,-0.016819,4195544.71,0.350,0.450,0.000,0.100,0.100
2017-09-30,4334.54,0.7100,AGGRESSIVE,0.043209,0.092900,4585309.52,0.350,0.450,0.000,0.100,0.100
2017-10-01,4382.09,0.7114,AGGRESSIVE,0.010968,0.023582,4693438.90,0.350,0.450,0.000,0.100,0.100
2017-10-02,4386.88,0.7261,CASH,0.001093,0.000109,4693951.80,0.000,0.000,0.000,0.900,0.100
2017-10-03,4306.56,0.7326,CASH,-0.018307,-0.001831,4685358.53,0.000,0.000,0.000,0.900,0.100
2017-10-04,4216.68,0.7174,AGGRESSIVE,-0.020870,-0.044871,4475119.90,0.350,0.450,0.000,0.100,0.100
2017-10-05,4319.42,0.7097,AGGRESSIVE,0.024364,0.052383,4709540.11,0.350,0.450,0.000,0.100,0.100
2017-10-06,4365.92,0.7187,AGGRESSIVE,0.010764,0.023143,4818532.39,0.350,0.450,0.000,0.100,0.100
2017-10-07,4438.86,0.7250,CASH,0.016707,0.001671,4826582.59,0.000,0.000,0.000,0.900,0.100
2017-10-08,4600.74,0.7323,CASH,0.036470,0.003647,4844185.01,0.000,0.000,0.000,0.900,0.100
2017-10-09,4777.53,0.7341,CASH,0.038427,0.003843,4862799.99,0.000,0.000,0.000,0.900,0.100
2017-10-10,4741.08,0.7431,CASH,-0.007631,-0.000763,4859089.25,0.000,0.000,0.000,0.900,0.100
2017-10-11,4814.97,0.7390,CASH,0.015585,0.001558,4866662.09,0.000,0.000,0.000,0.900,0.100
2017-10-12,5393.67,0.7475,CASH,0.120188,0.012019,4925153.59,0.000,0.000,0.000,0.900,0.100
2017-10-13,5614.08,0.7570,CASH,0.040864,0.004086,4945279.89,0.000,0.000,0.000,0.900,0.100
2017-10-14,5785.74,0.7801,CASH,0.030577,0.003058,4960400.99,0.000,0.000,0.000,0.900,0.100
2017-10-15,5689.87,0.7976,CASH,-0.016571,-0.001657,4952181.30,0.000,0.000,0.000,0.900,0.100
2017-10-16,5756.15,0.7936,CASH,0.011649,0.001165,4957950.32,0.000,0.000,0.000,0.900,0.100
2017-10-17,5590.42,0.7884,CASH,-0.028792,-0.002879,4943675.26,0.000,0.000,0.000,0.900,0.100
2017-10-18,5583.87,0.7821,CASH,-0.001171,-0.000117,4943096.40,0.000,0.000,0.000,0.900,0.100
2017-10-19,5708.31,0.7888,CASH,0.022286,0.002229,4954112.62,0.000,0.000,0.000,0.900,0.100
2017-10-20,6000.88,0.7988,CASH,0.051253,0.005125,4979504.11,0.000,0.000,0.000,0.900,0.100
2017-10-21,6030.21,0.7972,CASH,0.004887,0.000489,4981937.46,0.000,0.000,0.000,0.900,0.100
2017-10-22,5996.60,0.8108,CASH,-0.005574,-0.000557,4979160.75,0.000,0.000,0.000,0.900,0.100
2017-10-23,5888.25,0.8036,CASH,-0.018068,-0.001807,4970164.27,0.000,0.000,0.000,0.900,0.100
2017-10-24,5517.78,0.7988,CASH,-0.062918,-0.006292,4938893.18,0.000,0.000,0.000,0.900,0.100
2017-10-25,5736.02,0.7968,CASH,0.039553,0.003955,4958427.79,0.000,0.000,0.000,0.900,0.100
2017-10-26,5900.32,0.7970,CASH,0.028644,0.002864,4972630.49,0.000,0.000,0.000,0.900,0.100
2017-10-27,5771.95,0.7783,CASH,-0.021757,-0.002176,4961811.58,0.000,0.000,0.000,0.900,0.100
2017-10-28,5762.39,0.7694,CASH,-0.001656,-0.000166,4960990.07,0.000,0.000,0.000,0.900,0.100
2017-10-29,6174.73,0.7925,CASH,0.071557,0.007156,4996489.51,0.000,0.000,0.000,0.900,0.100
2017-10-30,6119.26,0.7921,CASH,-0.008984,-0.000898,4992000.77,0.000,0.000,0.000,0.900,0.100
2017-10-31,6428.51,0.7926,CASH,0.050539,0.005054,5017229.61,0.000,0.000,0.000,0.900,0.100
2017-11-01,6726.41,0.8024,CASH,0.046340,0.004634,5040479.44,0.000,0.000,0.000,0.900,0.100
2017-11-02,7043.78,0.8136,CASH,0.047182,0.004718,5064261.47,0.000,0.000,0.000,0.900,0.100
2017-11-03,7198.63,0.8193,CASH,0.021985,0.002198,5075395.02,0.000,0.000,0.000,0.900,0.100
2017-11-04,7420.50,0.8298,BEAR,0.030821,-0.016951,4989360.40,0.000,0.000,0.600,0.350,0.050
2017-11-05,7371.14,0.8386,BEAR,-0.006652,0.003658,5007613.69,0.000,0.000,0.600,0.350,0.050
2017-11-06,6985.26,0.8375,BEAR,-0.052349,0.028792,5151793.94,0.000,0.000,0.600,0.350,0.050
2017-11-07,7118.20,0.8412,BEAR,0.019031,-0.010467,5097868.98,0.000,0.000,0.600,0.350,0.050
2017-11-08,7451.21,0.8371,BEAR,0.046783,-0.025731,4966697.75,0.000,0.000,0.600,0.350,0.050
2017-11-09,7117.74,0.8450,BEAR,-0.044754,0.024615,5088952.68,0.000,0.000,0.600,0.350,0.050
2017-11-10,6620.57,0.8294,BEAR,-0.069850,0.038417,5284456.23,0.000,0.000,0.600,0.350,0.050
2017-11-11,6346.72,0.7941,CASH,-0.041363,-0.004136,5262598.18,0.000,0.000,0.000,0.900,0.100
2017-11-12,5829.10,0.7825,CASH,-0.081558,-0.008156,5219677.67,0.000,0.000,0.000,0.900,0.100
2017-11-13,6519.45,0.7942,CASH,0.118431,0.011843,5281494.97,0.000,0.000,0.000,0.900,0.100
2017-11-14,6592.37,0.7974,CASH,0.011186,0.001119,5287403.07,0.000,0.000,0.000,0.900,0.100
2017-11-15,7257.37,0.8200,BEAR,0.100874,-0.055481,4994054.40,0.000,0.000,0.600,0.350,0.050
2017-11-16,7833.70,0.8326,BEAR,0.079413,-0.043677,4775927.79,0.000,0.000,0.600,0.350,0.050
2017-11-17,7729.03,0.8452,BEAR,-0.013362,0.007349,4811025.63,0.000,0.000,0.600,0.350,0.050
2017-11-18,7796.15,0.8445,BEAR,0.008684,-0.004776,4788046.51,0.000,0.000,0.600,0.350,0.050
2017-11-19,8018.32,0.8449,BEAR,0.028497,-0.015673,4713001.97,0.000,0.000,0.600,0.350,0.050
2017-11-20,8269.87,0.8561,BEAR,0.031372,-0.017255,4631680.09,0.000,0.000,0.600,0.350,0.050
2017-11-21,8092.00,0.8609,BEAR,-0.021509,0.011830,4686472.47,0.000,0.000,0.600,0.350,0.050
2017-11-22,8249.60,0.8622,BEAR,0.019476,-0.010712,4636272.07,0.000,0.000,0.600,0.350,0.050
2017-11-23,8071.67,0.8660,BEAR,-0.021568,0.011862,4691269.45,0.000,0.000,0.600,0.350,0.050
2017-11-24,8232.42,0.8617,BEAR,0.019916,-0.010954,4639883.14,0.000,0.000,0.600,0.350,0.050
2017-11-25,8760.17,0.8639,BEAR,0.064105,-0.035258,4476290.16,0.000,0.000,0.600,0.350,0.050
2017-11-26,9319.90,0.8736,BEAR,0.063896,-0.035143,4318981.25,0.000,0.000,0.600,0.350,0.050
2017-11-27,9730.73,0.8985,BEAR,0.044080,-0.024244,4214270.87,0.000,0.000,0.600,0.350,0.050
2017-11-28,9932.19,0.9011,BEAR,0.020704,-0.011387,4166281.98,0.000,0.000,0.600,0.350,0.050
2017-11-29,9800.03,0.9106,BEAR,-0.013307,0.007319,4196774.13,0.000,0.000,0.600,0.350,0.050
2017-11-30,9996.71,0.9167,BEAR,0.020070,-0.011039,4150447.83,0.000,0.000,0.600,0.350,0.050
2017-12-01,10808.96,0.9173,BEAR,0.081251,-0.044688,3964972.35,0.000,0.000,0.600,0.350,0.050
2017-12-02,10934.86,0.9201,BEAR,0.011648,-0.006406,3939571.37,0.000,0.000,0.600,0.350,0.050
2017-12-03,11213.94,0.9365,BEAR,0.025522,-0.014037,3884270.58,0.000,0.000,0.600,0.350,0.050
2017-12-04,11562.13,0.9436,BEAR,0.031049,-0.017077,3817938.29,0.000,0.000,0.600,0.350,0.050
2017-12-05,11736.75,0.9476,BEAR,0.015103,-0.008307,3786223.53,0.000,0.000,0.600,0.350,0.050
2017-12-06,13992.13,0.9489,BEAR,0.192164,-0.105690,3386057.40,0.000,0.000,0.600,0.350,0.050
2017-12-07,17032.29,0.9635,BEAR,0.217276,-0.119502,2981416.58,0.000,0.000,0.600,0.350,0.050
2017-12-08,16298.49,0.9872,BEAR,-0.043083,0.023696,3052063.54,0.000,0.000,0.600,0.350,0.050
2017-12-09,15050.02,0.9905,BEAR,-0.076600,0.042130,3180647.11,0.000,0.000,0.600,0.350,0.050
2017-12-10,15475.00,0.9870,BEAR,0.028238,-0.015531,3131249.37,0.000,0.000,0.600,0.350,0.050
2017-12-11,16873.50,0.9837,BEAR,0.090371,-0.049704,2975612.81,0.000,0.000,0.600,0.350,0.050
2017-12-12,17433.93,0.9951,BEAR,0.033214,-0.018268,2921255.54,0.000,0.000,0.600,0.350,0.050
2017-12-13,16515.15,0.9986,BEAR,-0.052701,0.028985,3005929.05,0.000,0.000,0.600,0.350,0.050
2017-12-14,16602.89,0.9979,BEAR,0.005313,-0.002922,2997145.75,0.000,0.000,0.600,0.350,0.050
2017-12-15,17702.00,0.9972,BEAR,0.066200,-0.036410,2888019.89,0.000,0.000,0.600,0.350,0.050
2017-12-16,19640.51,0.9993,BEAR,0.109508,-0.060229,2714076.11,0.000,0.000,0.600,0.350,0.050
2017-12-17,19250.47,1.0000,BEAR,-0.019859,0.010923,2743720.87,0.000,0.000,0.600,0.350,0.050
2017-12-18,18982.03,0.9996,BEAR,-0.013945,0.007670,2764764.12,0.000,0.000,0.600,0.350,0.050
2017-12-19,17653.33,0.9940,BEAR,-0.069998,0.038499,2871204.11,0.000,0.000,0.600,0.350,0.050
2017-12-20,16453.63,0.9874,BEAR,-0.067959,0.037377,2978522.08,0.000,0.000,0.600,0.350,0.050
2017-12-21,15633.83,0.9782,BEAR,-0.049824,0.027403,3060143.92,0.000,0.000,0.600,0.350,0.050
2017-12-22,14305.72,0.9767,BEAR,-0.084951,0.046723,3203123.77,0.000,0.000,0.600,0.350,0.050
2017-12-23,14910.86,0.9485,BEAR,0.042301,-0.023265,3128602.12,0.000,0.000,0.600,0.350,0.050
2017-12-24,14026.35,0.9603,BEAR,-0.059320,0.032626,3230675.80,0.000,0.000,0.600,0.350,0.050
2017-12-25,14080.94,0.9413,BEAR,0.003892,-0.002141,3223759.60,0.000,0.000,0.600,0.350,0.050
2017-12-26,15727.15,0.9499,BEAR,0.116910,-0.064301,3016470.21,0.000,0.000,0.600,0.350,0.050
2017-12-27,15389.00,0.9636,BEAR,-0.021501,0.011825,3052141.16,0.000,0.000,0.600,0.350,0.050
2017-12-28,14289.45,0.9571,BEAR,-0.071450,0.039298,3172083.14,0.000,0.000,0.600,0.350,0.050
2017-12-29,14571.75,0.9442,BEAR,0.019755,-0.010865,3137616.97,0.000,0.000,0.600,0.350,0.050
2017-12-30,12948.72,0.9344,BEAR,-0.111382,0.061260,3329827.69,0.000,0.000,0.600,0.350,0.050
2017-12-31,13921.48,0.9207,BEAR,0.075124,-0.041318,3192244.44,0.000,0.000,0.600,0.350,0.050
2018-01-01,13464.65,0.9187,BEAR,-0.032815,0.018048,3249858.06,0.000,0.000,0.600,0.350,0.050
2018-01-02,14754.32,0.9310,BEAR,0.095782,-0.052680,3078655.59,0.000,0.000,0.600,0.350,0.050
2018-01-03,15010.29,0.9318,BEAR,0.017348,-0.009542,3049280.22,0.000,0.000,0.600,0.350,0.050
2018-01-04,15070.30,0.9401,BEAR,0.003998,-0.002199,3042574.77,0.000,0.000,0.600,0.350,0.050
2018-01-05,16997.23,0.9360,BEAR,0.127863,-0.070324,2828607.57,0.000,0.000,0.600,0.350,0.050
2018-01-06,17103.59,0.9583,BEAR,0.006258,-0.003442,2818872.41,0.000,0.000,0.600,0.350,0.050
2018-01-07,16231.69,0.9516,BEAR,-0.050977,0.028037,2897906.54,0.000,0.000,0.600,0.350,0.050
2018-01-08,14937.42,0.9423,BEAR,-0.079738,0.043856,3024996.54,0.000,0.000,0.600,0.350,0.050
2018-01-09,14378.59,0.9305,BEAR,-0.037411,0.020576,3087239.61,0.000,0.000,0.600,0.350,0.050
2018-01-10,14669.09,0.9260,BEAR,0.020204,-0.011112,3052933.92,0.000,0.000,0.600,0.350,0.050
2018-01-11,13186.75,0.9203,BEAR,-0.101051,0.055578,3222610.87,0.000,0.000,0.600,0.350,0.050
2018-01-12,13789.44,0.9151,BEAR,0.045704,-0.025137,3141603.29,0.000,0.000,0.600,0.350,0.050
2018-01-13,14231.23,0.9085,BEAR,0.032038,-0.017621,3086246.01,0.000,0.000,0.600,0.350,0.050
2018-01-14,13681.07,0.9116,BEAR,-0.038659,0.021262,3151866.53,0.000,0.000,0.600,0.350,0.050
2018-01-15,13591.70,0.8960,BEAR,-0.006532,0.003593,3163190.50,0.000,0.000,0.600,0.350,0.050
2018-01-16,11431.04,0.8876,BEAR,-0.158969,0.087433,3439757.29,0.000,0.000,0.600,0.350,0.050
2018-01-17,11159.61,0.8623,BEAR,-0.023745,0.013060,3484679.90,0.000,0.000,0.600,0.350,0.050
2018-01-18,11246.04,0.8364,BEAR,0.007745,-0.004260,3469836.04,0.000,0.000,0.600,0.350,0.050
2018-01-19,11440.26,0.8470,BEAR,0.017270,-0.009498,3436878.36,0.000,0.000,0.600,0.350,0.050
2018-01-20,12768.40,0.8562,BEAR,0.116094,-0.063852,3217427.17,0.000,0.000,0.600,0.350,0.050
2018-01-21,11422.39,0.8662,BEAR,-0.105417,0.057979,3403971.98,0.000,0.000,0.600,0.350,0.050
2018-01-22,10737.35,0.8428,BEAR,-0.059974,0.032986,3516253.89,0.000,0.000,0.600,0.350,0.050
2018-01-23,10849.39,0.8255,BEAR,0.010435,-0.005739,3496073.76,0.000,0.000,0.600,0.350,0.050
2018-01-24,11225.90,0.8189,CASH,0.034703,0.003470,3508206.12,0.000,0.000,0.000,0.900,0.100
2018-01-25,11130.46,0.8175,CASH,-0.008501,-0.000850,3505223.79,0.000,0.000,0.000,0.900,0.100
2018-01-26,11035.55,0.8194,CASH,-0.008527,-0.000853,3502234.86,0.000,0.000,0.000,0.900,0.100
2018-01-27,11320.97,0.8232,BEAR,0.025863,-0.014225,3452416.27,0.000,0.000,0.600,0.350,0.050
2018-01-28,11615.96,0.8202,BEAR,0.026057,-0.014331,3402938.82,0.000,0.000,0.600,0.350,0.050
2018-01-29,11132.55,0.8177,CASH,-0.041616,-0.004162,3388777.30,0.000,0.000,0.000,0.900,0.100
2018-01-30,9959.55,0.8115,CASH,-0.105367,-0.010537,3353070.66,0.000,0.000,0.000,0.900,0.100
2018-01-31,10050.10,0.7852,CASH,0.009092,0.000909,3356119.17,0.000,0.000,0.000,0.900,0.100
2018-02-01,9039.87,0.7838,CASH,-0.100520,-0.010052,3322383.62,0.000,0.000,0.000,0.900,0.100
2018-02-02,8786.08,0.7724,CASH,-0.028074,-0.002807,3313056.27,0.000,0.000,0.000,0.900,0.100
2018-02-03,9132.10,0.7518,CASH,0.039383,0.003938,3326104.11,0.000,0.000,0.000,0.900,0.100
2018-02-04,8250.53,0.7585,CASH,-0.096536,-0.009654,3293995.34,0.000,0.000,0.000,0.900,0.100
2018-02-05,6849.54,0.7422,CASH,-0.169805,-0.016981,3238061.51,0.000,0.000,0.000,0.900,0.100
2018-02-06,7738.64,0.7012,AGGRESSIVE,0.129804,0.279080,4141738.61,0.350,0.450,0.000,0.100,0.100
2018-02-07,7624.60,0.6946,AGGRESSIVE,-0.014738,-0.031686,4010504.69,0.350,0.450,0.000,0.100,0.100
2018-02-08,8218.58,0.6941,AGGRESSIVE,0.077904,0.167493,4682237.41,0.350,0.450,0.000,0.100,0.100
2018-02-09,8660.45,0.7049,AGGRESSIVE,0.053765,0.115595,5223480.22,0.350,0.450,0.000,0.100,0.100
2018-02-10,8530.29,0.7146,AGGRESSIVE,-0.015029,-0.032313,5054693.79,0.350,0.450,0.000,0.100,0.100
2018-02-11,8096.73,0.7147,AGGRESSIVE,-0.050826,-0.109277,4502332.91,0.350,0.450,0.000,0.100,0.100
2018-02-12,8907.67,0.6969,AGGRESSIVE,0.100157,0.215337,5471851.46,0.350,0.450,0.000,0.100,0.100
2018-02-13,8523.97,0.7132,AGGRESSIVE,-0.043076,-0.092613,4965089.38,0.350,0.450,0.000,0.100,0.100
2018-02-14,9467.30,0.7199,AGGRESSIVE,0.110668,0.237937,6146468.55,0.350,0.450,0.000,0.100,0.100
2018-02-15,10106.73,0.7309,CASH,0.067541,0.006754,6187982.49,0.000,0.000,0.000,0.900,0.100
2018-02-16,10189.32,0.7542,CASH,0.008171,0.000817,6193038.76,0.000,0.000,0.000,0.900,0.100
